budget,method,metric,n,mean,median,std,min,max
512,mmr,relevance_sum,24,4.834045394013326,4.902056377381086,0.62722819402303,3.260138988494873,5.9614138305187225
512,mmr,redundancy_total,24,20.799791397488054,21.246167680248618,4.744719200978391,11.48970402777195,29.59319134056568
512,mmr,redundancy_per_pair,24,0.33901793699297816,0.3352104334145489,0.04007531217520103,0.26905763439006275,0.42229082205078816
512,mmr,n_selected,24,11.541666666666666,12.0,1.2150922908825976,9.0,13.0
512,mmr,tokens_used,24,490.8333333333333,504.0,24.2570772580179,434.0,512.0
512,mmr,budget_utilization,24,0.9586588541666666,0.984375,0.04737710401956621,0.84765625,1.0
512,mmr,unique_coverage,24,0.5997739702606188,0.6055555555555556,0.06436967920974501,0.5,0.7058823529411765
512,mmr,optimality_gap,24,0.05996596884002794,0.0559264373750996,0.039422920733791986,0.004086747558492567,0.15720967158578564
512,greedy_objective,score,24,2.9242968178198985,2.9532858319580555,0.16842036085262388,2.3845248349010943,3.220519969239831
512,greedy_objective,relevance_sum,24,5.094032232028742,5.116502076387405,0.46676028348729526,3.447995811700821,5.695242643356323
512,greedy_objective,redundancy_total,24,21.697354142088443,21.98475001938641,3.2710895241621847,10.634709767997265,26.879897892475128
512,greedy_objective,redundancy_per_pair,24,0.40304073451376715,0.39972272762520744,0.03998468153197941,0.31478183459151876,0.48872541622682053
512,greedy_objective,n_selected,24,10.875,11.0,0.7974142996067924,8.0,12.0
512,greedy_objective,tokens_used,24,425.125,436.0,57.33525548682181,297.0,511.0
512,greedy_objective,budget_utilization,24,0.830322265625,0.8515625,0.11198292087269884,0.580078125,0.998046875
512,greedy_objective,unique_coverage,24,0.5116231909430439,0.5,0.06169030044302603,0.4117647058823529,0.6470588235294118
512,greedy_objective,optimality_gap,24,0.0017772790531165445,0.0,0.003247863763035278,-1.685620619268199e-08,0.010209590449578735
512,greedy_token_aware,score,24,2.87857509314393,2.9177231930196283,0.1658754685253353,2.3380471251904966,3.1445032950490712
512,greedy_token_aware,relevance_sum,24,5.3151333856706815,5.303687930107117,0.5346826924119527,3.6343791782855988,6.128329753875732
512,greedy_token_aware,redundancy_total,24,24.365582925267518,24.73500076122582,3.943180927280967,12.963320530951023,31.272672295570374
