seed,beta_target,redundancy,accepted,beta_hat,D,pearson_r_relevance_tokens,spearman_rho_relevance_tokens,n_usable,n_below_threshold,n_relevance_clipped_low,n_relevance_clipped_high,relevance_mean,relevance_median,relevance_std,relevance_min,relevance_max,tokens_mean,tokens_std,tokens_min,tokens_max,tokens_cv,tokens_total,similarity_mean,similarity_std,similarity_min,similarity_max
44,1.5,high,True,1.578890591006686,0.22000000000000008,0.6956640653366247,0.6291879438727236,11,14,0,0,0.09359478282208858,0.045901793083668416,0.12105900919108764,0.0038403869722524265,0.3917917578913594,77.64,36.093489717676235,15,172,0.4648826599391581,1941,0.1294338072211013,0.26267500904999913,-0.28774631828623554,0.8004612263267792
44,2.0,low,True,2.0604905071197503,0.19333333333333347,0.8160590930646442,0.7847521601056368,9,16,0,0,0.0895363606508499,0.04263849495837547,0.11683524428648415,0.003831274118354234,0.40034480041692255,77.64,36.093489717676235,15,172,0.4648826599391581,1941,0.03555734886578873,0.12851461400509775,-0.39141641209679157,0.4130447245843586
44,2.0,high,True,2.0604905071197503,0.19333333333333347,0.8160590930646442,0.7847521601056368,9,16,0,0,0.0895363606508499,0.04263849495837547,0.11683524428648415,0.003831274118354234,0.40034480041692255,77.64,36.093489717676235,15,172,0.4648826599391581,1941,0.12880514990012906,0.26320195375009914,-0.2876969324925422,0.8004141117254087
45,-0.5,low,True,-1.1276965608839797,0.21333333333333349,-0.34404403606089173,-0.28785842779528087,17,8,0,0,0.0969882271988896,0.0841278265485307,0.07846968208755341,0.0018868490145043113,0.2868335523659043,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.03943807147700165,0.1413479524901575,-0.32478771024806863,0.48067792582774493
45,-0.5,high,True,-1.1276965608839797,0.21333333333333349,-0.34404403606089173,-0.28785842779528087,17,8,0,0,0.0969882271988896,0.0841278265485307,0.07846968208755341,0.0018868490145043113,0.2868335523659043,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.12759103803487715,0.27474146131080607,-0.2582179038489426,0.8227864821072232
45,0.0,low,True,-0.6416727836980044,0.21333333333333349,-0.19962408261573578,-0.1616317375321096,16,9,0,0,0.09382163222013525,0.07780810710454088,0.07746413416627913,0.0024683045764427904,0.332214145424549,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.038847142958320154,0.14145816675500122,-0.3236088800823124,0.4809023318669244
45,0.0,high,True,-0.6416727836980044,0.21333333333333349,-0.19962408261573578,-0.1616317375321096,16,9,0,0,0.09382163222013525,0.07780810710454088,0.07746413416627913,0.0024683045764427904,0.332214145424549,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.12706906283409614,0.27488128745299134,-0.2570926909452079,0.8230167704886742
45,0.5,low,True,-0.1297201606291323,0.22000000000000008,-0.028689888740498305,0.021935735807929162,15,10,0,0,0.09004930688772791,0.08158210437709175,0.07606882562894694,0.0036463348452466736,0.3564286753572856,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.038159454292929995,0.14165244360507623,-0.32192449479756324,0.4811286643857498
45,0.5,high,True,-0.1297201606291323,0.22000000000000008,-0.028689888740498305,0.021935735807929162,15,10,0,0,0.09004930688772791,0.08158210437709175,0.07606882562894694,0.0036463348452466736,0.3564286753572856,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.12646272104169431,0.27508689116334833,-0.2554739603906598,0.8232017751704873
45,1.0,low,True,0.40987357971702176,0.28000000000000014,0.19632957305793078,0.26284399222483534,17,8,0,0,0.08615449524872533,0.06649572084239327,0.073501204720452,0.00613192827770402,0.35245107438321716,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.037466458072087684,0.14191839015762314,-0.31944368817639895,0.4813358035962989
45,1.0,high,True,0.40987357971702176,0.28000000000000014,0.19632957305793078,0.26284399222483534,17,8,0,0,0.08615449524872533,0.06649572084239327,0.073501204720452,0.00613192827770402,0.35245107438321716,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.12586439098688146,0.27539242393313235,-0.25308757834170226,0.8232864844476747
45,1.5,low,True,0.9836263734238682,0.30000000000000016,0.507860211330417,0.5276121718012435,17,8,0,0,0.08302156907480934,0.06645288782266445,0.0736304888669597,0.007995568712562644,0.3150957349427566,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.036831092172575526,0.14215878622726696,-0.31564388023343576,0.48146732019679656
45,1.5,high,True,0.9836263734238682,0.30000000000000016,0.507860211330417,0.5276121718012435,17,8,0,0,0.08302156907480934,0.06645288782266445,0.0736304888669597,0.007995568712562644,0.3150957349427566,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.1252693679909938,0.27567086174580635,-0.2494573112532837,0.8231397163918872
45,2.0,low,True,1.6109491302908931,0.2066666666666669,0.7962910197562251,0.7000193585021603,13,12,0,0,0.08238680000495727,0.05662509841016507,0.09110844617933354,0.006862057894017207,0.4361731171767547,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.03619587205628511,0.14194883833180993,-0.31725268539149754,0.4813562000203862
45,2.0,high,True,1.6109491302908931,0.2066666666666669,0.7962910197562251,0.7000193585021603,13,12,0,0,0.08238680000495727,0.05662509841016507,0.09110844617933354,0.006862057894017207,0.4361731171767547,82.84,42.29527160333647,30,228,0.5105658088283012,2071,0.1243491431927301,0.27529588825394885,-0.24364307921827724,0.8223968478514686
46,-0.5,low,True,-1.3347635801851216,0.1066666666666668,-0.4061241770508206,-0.5651086851986584,12,13,0,0,0.09759266052263235,0.047678330013761136,0.12894567477064964,0.008157039056035048,0.579974084799325,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.030456653766648495,0.14191010880305804,-0.38841707660808517,0.4362518256223818
46,-0.5,high,True,-1.3347635801851216,0.1066666666666668,-0.4061241770508206,-0.5651086851986584,12,13,0,0,0.09759266052263235,0.047678330013761136,0.12894567477064964,0.008157039056035048,0.579974084799325,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.11645724137861686,0.2725763961337976,-0.26660783479959743,0.8059724726625873
46,0.0,low,True,-0.8521230460302236,0.20000000000000018,-0.3234158313242098,-0.3831506129733587,13,12,0,0,0.08317226217674131,0.0536419003493738,0.09446462663617347,0.007781464731336828,0.4154941667631548,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.02858912808969342,0.14289043475548635,-0.39027183610392746,0.43637698907485206
46,0.0,high,True,-0.8521230460302236,0.20000000000000018,-0.3234158313242098,-0.3831506129733587,13,12,0,0,0.08317226217674131,0.0536419003493738,0.09446462663617347,0.007781464731336828,0.4154941667631548,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.11552342725526668,0.27546270418847885,-0.26799190255441313,0.8066787300201474
46,0.5,low,True,-0.3350497484870313,0.30666666666666687,-0.14452062017402462,-0.13925755210477492,11,14,0,0,0.07239511983697682,0.04297725009714466,0.06811975964792626,0.008002695714624707,0.2732512093322103,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.02730807553823985,0.14361392777341697,-0.3916534473617787,0.43635299419416773
46,0.5,high,True,-0.3350497484870313,0.30666666666666687,-0.14452062017402462,-0.13925755210477492,11,14,0,0,0.07239511983697682,0.04297725009714466,0.06811975964792626,0.008002695714624707,0.2732512093322103,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.1147576919514485,0.2771823459992731,-0.2690425629754406,0.8069325529936969
46,1.0,low,True,0.218730159728123,0.3200000000000002,0.20090546945804602,0.08732448709332571,10,15,0,0,0.06590839312164162,0.039922256918499724,0.0551333467867526,0.008916886879999607,0.17938299432145896,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.02655313094778917,0.14394238866500317,-0.39261448985253977,0.4362776856013831
46,1.0,high,True,0.218730159728123,0.3200000000000002,0.20090546945804602,0.08732448709332571,10,15,0,0,0.06590839312164162,0.039922256918499724,0.0551333467867526,0.008916886879999607,0.17938299432145896,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.11421862249728053,0.27789050755875017,-0.26979616009429896,0.806984139767456
46,1.5,low,True,0.8178723107229571,0.3866666666666668,0.6031154361678912,0.45316407839620126,9,16,0,0,0.06431360995571334,0.03945315663905686,0.058869241706255994,0.010969800441883896,0.2266444203499921,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.026307978330676773,0.14385289958543268,-0.39322687500436254,0.43618924611349125
46,1.5,high,True,0.8178723107229571,0.3866666666666668,0.6031154361678912,0.45316407839620126,9,16,0,0,0.06431360995571334,0.03945315663905686,0.058869241706255994,0.010969800441883896,0.2266444203499921,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.11395548912466492,0.27778411935966446,-0.2703029361055358,0.8069427598375941
46,2.0,low,True,1.4881538357780473,0.27333333333333343,0.8687699033672189,0.7132140928239026,10,15,0,0,0.06924813774961984,0.038225811021170314,0.08198737470502576,0.012026271286538975,0.323230357938484,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.026731677563499485,0.14311526795602633,-0.39351489820252894,0.43609210001537413
46,2.0,high,True,1.4881538357780473,0.27333333333333343,0.8687699033672189,0.7132140928239026,10,15,0,0,0.06924813774961984,0.038225811021170314,0.08198737470502576,0.012026271286538975,0.323230357938484,80.8,46.153728632329006,29,239,0.5712095127763491,2020,0.11400079045364923,0.27663817708650146,-0.27058138517894986,0.8068361761636703
47,-0.5,low,True,-0.14706765880616324,0.2466666666666668,0.026984927841407103,-0.08148358162615595,12,13,0,0,0.07474659088505715,0.04725930699317079,0.08675099653535122,0.0032970703845492558,0.35000412484037446,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.014494112806815753,0.13307357843207526,-0.3576069777375286,0.4023583925265002
47,-0.5,high,True,-0.14706765880616324,0.2466666666666668,0.026984927841407103,-0.08148358162615595,12,13,0,0,0.07474659088505715,0.04725930699317079,0.08675099653535122,0.0032970703845492558,0.35000412484037446,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.10780330984068912,0.27003647459571106,-0.22503452394316903,0.7749614765154925
47,0.0,low,True,0.3611674535078217,0.30666666666666687,0.17963251184335866,0.18343460318684396,14,11,0,0,0.07407217640278062,0.05448580159674875,0.09979251034393948,0.0028967386010806872,0.44737256417897014,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.014257612995331273,0.13294093464004475,-0.3576426763571794,0.40214947243295607
47,0.0,high,True,0.3611674535078217,0.30666666666666687,0.17963251184335866,0.18343460318684396,14,11,0,0,0.07407217640278062,0.05448580159674875,0.09979251034393948,0.0028967386010806872,0.44737256417897014,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.10741742918512107,0.2691842825038803,-0.2285782721266309,0.7751575451851807
47,0.5,low,True,0.8548084370417868,0.32666666666666677,0.27860597643734675,0.38656429008427534,12,13,0,0,0.07377745039541644,0.04252383717162132,0.11059455738475278,0.0028554712912156536,0.5233702931097441,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.014090177118277201,0.13276019532947497,-0.357673126534286,0.4020200074144324
47,0.5,high,True,0.8548084370417868,0.32666666666666677,0.27860597643734675,0.38656429008427534,12,13,0,0,0.07377745039541644,0.04252383717162132,0.11059455738475278,0.0028554712912156536,0.5233702931097441,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.10708546617742523,0.26841923519224187,-0.2320333673732862,0.7753522368878606
47,1.0,low,True,1.332891534698757,0.2333333333333335,0.36049756805939154,0.5082103953555509,11,14,0,0,0.07271688079057333,0.03990482220709091,0.11434528384559492,0.0031822531629278217,0.5571251512442887,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.013890742910195701,0.1327293814253997,-0.35769828942406817,0.40193690897248807
47,1.0,high,True,1.332891534698757,0.2333333333333335,0.36049756805939154,0.5082103953555509,11,14,0,0,0.07271688079057333,0.03990482220709091,0.11434528384559492,0.0031822531629278217,0.5571251512442887,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.10682465664935885,0.2682147459034787,-0.23508754861670608,0.7755142314366722
47,1.5,low,True,1.7917481065781822,0.15333333333333354,0.45800565433660057,0.646075981329663,11,14,0,0,0.070182994139255,0.040953724835976944,0.10742466520349715,0.00412710782882596,0.5277561909578314,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.013614459622833728,0.1330208522458315,-0.3577065994012506,0.40188191393538936
47,1.5,high,True,1.7917481065781822,0.15333333333333354,0.45800565433660057,0.646075981329663,11,14,0,0,0.070182994139255,0.040953724835976944,0.10742466520349715,0.00412710782882596,0.5277561909578314,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.1066763114750967,0.26892032666530374,-0.23762123096324064,0.7755946300459303
47,2.0,low,True,2.220452663800595,0.2333333333333335,0.6220240590491007,0.817925241157338,12,13,0,0,0.06611082513155767,0.04433658558573284,0.0886462450192915,0.004580293066712054,0.41635273404792467,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.013260897067213227,0.13360549216961093,-0.35764713233950085,0.4018474470732255
47,2.0,high,True,2.220452663800595,0.2333333333333335,0.6220240590491007,0.817925241157338,12,13,0,0,0.06611082513155767,0.04433658558573284,0.0886462450192915,0.004580293066712054,0.41635273404792467,75.04,32.872835796951456,23,154,0.4380708395116132,1876,0.10659633117888416,0.27045306189828033,-0.23964889137805126,0.7755110945521698
48,-0.5,low,True,-1.542909608583659,0.12666666666666682,-0.483624147353289,-0.4316214736507113,12,13,0,0,0.1016493013847723,0.041984696461345714,0.14689485922399137,0.002442907799239601,0.6773141621340908,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.021694503700198483,0.13269112677014133,-0.33617356919735164,0.4464508619087343
48,-0.5,high,True,-1.542909608583659,0.12666666666666682,-0.483624147353289,-0.4316214736507113,12,13,0,0,0.1016493013847723,0.041984696461345714,0.14689485922399137,0.002442907799239601,0.6773141621340908,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.11130758931410362,0.2738639197008548,-0.31755297254713183,0.8040063836662192
48,0.0,low,True,-1.067240940854247,0.15333333333333354,-0.2617249879360894,-0.2962108152504881,13,12,0,0,0.09821764177239933,0.05686818246527147,0.11552953242262419,0.00317778785233647,0.40540700924218565,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.02159377229657581,0.13325734996353633,-0.33386891854103096,0.44162988636950495
48,0.0,high,True,-1.067240940854247,0.15333333333333354,-0.2617249879360894,-0.2962108152504881,13,12,0,0,0.09821764177239933,0.05686818246527147,0.11552953242262419,0.00317778785233647,0.40540700924218565,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.11204662012949164,0.27647325225139313,-0.31534117640331377,0.7900993146228459
48,0.5,low,True,-0.5484469815769382,0.2066666666666669,0.04485828356708063,-0.13425659028885759,13,12,0,0,0.1003532542410356,0.055415160778513495,0.11800209977646232,0.004620671438184072,0.445083635265812,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.022061436599276726,0.1329951326358127,-0.33081997207735225,0.4275806228146616
48,0.5,high,True,-0.5484469815769382,0.2066666666666669,0.04485828356708063,-0.13425659028885759,13,12,0,0,0.1003532542410356,0.055415160778513495,0.11800209977646232,0.004620671438184072,0.445083635265812,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.11238067610011783,0.27636934317503353,-0.312401578901067,0.7692073097443326
48,1.0,low,True,0.01632014776262629,0.2533333333333335,0.2703801403537798,0.06193498864328388,14,11,0,0,0.10657031898397328,0.06094445637125243,0.13585147824828545,0.0075655648781828705,0.5404201719297973,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.02320011103118014,0.1324820477658911,-0.3270268776854097,0.40999249660408305
48,1.0,high,True,0.01632014776262629,0.2533333333333335,0.2703801403537798,0.06193498864328388,14,11,0,0,0.10657031898397328,0.06094445637125243,0.13585147824828545,0.0075655648781828705,0.5404201719297973,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.11290638850779071,0.2749342821876678,-0.30871470968959513,0.7734509979267035
48,1.5,low,True,0.637901187826684,0.30666666666666687,0.4277659437170145,0.3054433601414124,15,10,0,0,0.11473884867441196,0.05606628077682886,0.15187673832252133,0.013137560400747225,0.6515047385764788,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.024893301047125126,0.13188596913528253,-0.32242823635451334,0.4040550921935736
48,1.5,high,True,0.637901187826684,0.30666666666666687,0.4277659437170145,0.3054433601414124,15,10,0,0,0.11473884867441196,0.05606628077682886,0.15187673832252133,0.013137560400747225,0.6515047385764788,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.1138252900785837,0.27309821344795104,-0.30418419377795225,0.7745045253000702
48,2.0,low,True,1.3485806895008947,0.3400000000000002,0.5845880836040751,0.6428159380306048,14,11,0,0,0.12262807969835031,0.06295392323330608,0.1533543864157477,0.017785303278448863,0.6789215712687874,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.026863908130274908,0.13108779278874721,-0.31628925498978777,0.3990302706079464
48,2.0,high,True,1.3485806895008947,0.3400000000000002,0.5845880836040751,0.6428159380306048,14,11,0,0,0.12262807969835031,0.06295392323330608,0.1533543864157477,0.017785303278448863,0.6789215712687874,103.88,41.743582341081684,25,193,0.4018442658941248,2597,0.11536002355235513,0.2718578152767592,-0.2980317559747337,0.7721304151656726
49,-0.5,low,True,0.02389961826091748,0.26666666666666683,0.04020944847196717,0.04539334571371116,10,15,0,0,0.06409859064202536,0.03357695992110063,0.08123388151124987,0.0027217781212103883,0.3846593926398076,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.03614659387519814,0.1254894602832005,-0.2766942581510309,0.3930301177383437
49,-0.5,high,True,0.02389961826091748,0.26666666666666683,0.04020944847196717,0.04539334571371116,10,15,0,0,0.06409859064202536,0.03357695992110063,0.08123388151124987,0.0027217781212103883,0.3846593926398076,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.127384876153544,0.26726666504346724,-0.22914155682228562,0.791512445782546
49,0.0,low,True,0.5345492233619479,0.2533333333333335,0.1560480870745901,0.18772841278212754,10,15,0,0,0.06939117011696214,0.04436577841434633,0.1003346092710311,0.003646213179416139,0.49104236535948115,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.03685153804719406,0.12492904677456221,-0.2767567706828391,0.3937645944219132
49,0.0,high,True,0.5345492233619479,0.2533333333333335,0.1560480870745901,0.18772841278212754,10,15,0,0,0.06939117011696214,0.04436577841434633,0.1003346092710311,0.003646213179416139,0.49104236535948115,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.12756216426087666,0.2663512903061225,-0.2254864642226982,0.7920992890272089
49,0.5,low,True,1.0235986534493289,0.2533333333333335,0.2496380323725516,0.39969225590293134,12,13,0,0,0.0753172355435598,0.04266618177519642,0.11635918829022493,0.0024614884010286738,0.5715715786179039,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.03768883668504085,0.12442837225884337,-0.27677608190507863,0.3945921608119194
49,0.5,high,True,1.0235986534493289,0.2533333333333335,0.2496380323725516,0.39969225590293134,12,13,0,0,0.0753172355435598,0.04266618177519642,0.11635918829022493,0.0024614884010286738,0.5715715786179039,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.12784931054336712,0.2654777566264009,-0.22026103684448783,0.7924914921003878
49,1.0,low,True,1.4896214909356083,0.2333333333333335,0.3548211851896322,0.5408732548599822,11,14,0,0,0.08108988512548185,0.038100646246789736,0.125186073304837,0.0016113057998070706,0.6029535118481743,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.03853541632871457,0.12414975047746116,-0.2767568670187036,0.3952560811317919
49,1.0,high,True,1.4896214909356083,0.2333333333333335,0.3548211851896322,0.5408732548599822,11,14,0,0,0.08108988512548185,0.038100646246789736,0.125186073304837,0.0016113057998070706,0.6029535118481743,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.12835039063253736,0.2649742244487766,-0.21524530564959643,0.7920188530125768
49,1.5,low,True,1.9271879314721756,0.17333333333333345,0.5030440881470049,0.6809001857056676,12,13,0,0,0.08634637607074128,0.03968487338261089,0.12552930631300693,0.001203676795838308,0.5632232795811624,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.03927052397930317,0.12419022968729136,-0.2766874026067182,0.3949533404206696
49,1.5,high,True,1.9271879314721756,0.17333333333333345,0.5030440881470049,0.6809001857056676,12,13,0,0,0.08634637607074128,0.03968487338261089,0.12552930631300693,0.001203676795838308,0.5632232795811624,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.12910000578579142,0.2650149659758521,-0.2152592368749285,0.7888618446937972
49,2.0,low,True,2.3201276043939907,0.1200000000000001,0.7105877196366519,0.7659165365762621,11,14,0,0,0.09155357847206559,0.04679306954361673,0.12312565091591265,0.0011060728228580205,0.43475836543862895,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.039869296945889414,0.1244178552965522,-0.2765134985310787,0.3912997677323122
49,2.0,high,True,2.3201276043939907,0.1200000000000001,0.7105877196366519,0.7659165365762621,11,14,0,0,0.09155357847206559,0.04679306954361673,0.12312565091591265,0.0011060728228580205,0.43475836543862895,88.24,45.114927315320664,24,202,0.511275241560751,2206,0.12986900040317653,0.2652307327872223,-0.21525814066471358,0.7881282816102907
50,-0.5,low,True,-0.3409247160110475,0.3466666666666668,-0.2260161899410972,-0.10465564453013851,14,11,0,0,0.08133620316333431,0.05364004765638058,0.07597418693804,0.00702763762319955,0.2639316887416481,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.02664588654382624,0.1364476338784434,-0.3330952422036244,0.3813092916226243
50,-0.5,high,True,-0.3409247160110475,0.3466666666666668,-0.2260161899410972,-0.10465564453013851,14,11,0,0,0.08133620316333431,0.05364004765638058,0.07597418693804,0.00702763762319955,0.2639316887416481,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.12347546054560184,0.268783645300211,-0.26071942738334164,0.78735378400376
50,0.0,low,True,0.16203116150687857,0.3333333333333335,0.008972410760587454,0.1392843504408461,16,9,0,0,0.09081817596544345,0.06590987825922559,0.08615111813192687,0.007842694307225617,0.3695953077268215,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.02831399106424629,0.136109047989743,-0.3370261644429675,0.3811548189864218
50,0.0,high,True,0.16203116150687857,0.3333333333333335,0.008972410760587454,0.1392843504408461,16,9,0,0,0.09081817596544345,0.06590987825922559,0.08615111813192687,0.007842694307225617,0.3695953077268215,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.12483883784996314,0.267973094614346,-0.2635739033361597,0.7875742396830234
50,0.5,low,True,0.6584396505089221,0.3333333333333335,0.2617952056164751,0.43324358728285284,14,11,0,0,0.10579766185663252,0.06879314261680584,0.10896573991550607,0.008932089464669562,0.4995933952497932,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.031206711605712804,0.13564172702892668,-0.33875894292015757,0.3874141148458663
50,0.5,high,True,0.6584396505089221,0.3333333333333335,0.2617952056164751,0.43324358728285284,14,11,0,0,0.10579766185663252,0.06879314261680584,0.10896573991550607,0.008932089464669562,0.4995933952497932,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.1270015594275047,0.2660544934091114,-0.26459348362908697,0.7901495954062998
50,1.0,low,True,1.1478683790293471,0.3800000000000001,0.5098961944093476,0.6487110907272557,15,10,0,0,0.12881851563737146,0.08031067349803589,0.14596990158443865,0.007404274358713902,0.6195606200908036,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.03622760854127552,0.1358220176148139,-0.3378656303853145,0.4213869227990832
50,1.0,high,True,1.1478683790293471,0.3800000000000001,0.5098961944093476,0.6487110907272557,15,10,0,0,0.12881851563737146,0.08031067349803589,0.14596990158443865,0.007404274358713902,0.6195606200908036,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.130455521177574,0.26253365330427164,-0.26339303300481365,0.7988143922788168
50,1.5,low,True,1.6286714789854577,0.32666666666666677,0.7280840977482167,0.8137745889016287,16,9,0,0,0.1643893595030432,0.07148457063143125,0.2110410683371946,0.00663788541873833,0.7256469586311463,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.044843660032405676,0.14077673695424467,-0.3320391314455761,0.4920786845299581
50,1.5,high,True,1.6286714789854577,0.32666666666666677,0.7280840977482167,0.8137745889016287,16,9,0,0,0.1643893595030432,0.07148457063143125,0.2110410683371946,0.00663788541873833,0.7256469586311463,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.13504122550575384,0.256693571421202,-0.25809835075946214,0.7869164745069661
50,2.0,low,True,2.038549142013169,0.16193539306580695,0.8730767832125519,0.9062921083690161,16,9,0,2,0.20033123454596047,0.06966382889780123,0.2747954029847618,0.006728611581498598,0.95,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.05455175590304461,0.15394921017673754,-0.30221302169052555,0.890242265599247
50,2.0,high,True,2.038549142013169,0.16193539306580695,0.8730767832125519,0.9062921083690161,16,9,0,2,0.20033123454596047,0.06966382889780123,0.2747954029847618,0.006728611581498598,0.95,117.52,85.84245259000157,38,343,0.7304497327263578,2938,0.13707861784569378,0.2526427926461505,-0.23369015614720695,0.903523424021234
51,-0.5,low,True,0.2439157328213607,0.3733333333333334,0.22083315304918327,0.09311274255990265,8,17,0,0,0.05943416407159769,0.030502534342172448,0.07712344442009585,0.008723404722255919,0.3400143891891556,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.03903660000612017,0.12976987193929435,-0.3308836453499455,0.3738214982244794
51,-0.5,high,True,0.2439157328213607,0.3733333333333334,0.22083315304918327,0.09311274255990265,8,17,0,0,0.05943416407159769,0.030502534342172448,0.07712344442009585,0.008723404722255919,0.3400143891891556,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.12830612007689055,0.2709990195069663,-0.21113176892479066,0.7791638418015484
51,0.0,low,True,0.7603995222922119,0.42666666666666675,0.3579355325087993,0.4259330827017035,9,16,0,0,0.068651196663,0.031603922527514046,0.11198621782790519,0.00836414241063272,0.5365383215585261,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.039801306161853706,0.12885620115044308,-0.3311043481640853,0.3734965107160942
51,0.0,high,True,0.7603995222922119,0.42666666666666675,0.3579355325087993,0.4259330827017035,9,16,0,0,0.068651196663,0.031603922527514046,0.11198621782790519,0.00836414241063272,0.5365383215585261,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.12816494552792326,0.268929957552206,-0.21146596725452474,0.7796917821064323
51,0.5,low,True,1.246156931396241,0.3933333333333334,0.45374207676737477,0.6271643403828153,8,17,0,0,0.0819110612872746,0.03779246559935644,0.15598338977554885,0.0075095918642644885,0.7692336198050942,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.04101915295296437,0.12766212720292044,-0.33117539692927234,0.3733901845915164
51,0.5,high,True,1.246156931396241,0.3933333333333334,0.45374207676737477,0.6271643403828153,8,17,0,0,0.0819110612872746,0.03779246559935644,0.15598338977554885,0.0075095918642644885,0.7692336198050942,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.12748273735916232,0.2654675953507361,-0.21168184334633577,0.7801173294256538
51,1.0,low,True,1.694597369953036,0.26666666666666683,0.559533790047041,0.75952294964152,9,16,0,1,0.09667447065048977,0.03496384773119953,0.1949625573588858,0.0043568637973891355,0.95,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.04258241443333288,0.12699711924597248,-0.33118655761032256,0.41179500384111706
51,1.0,high,True,1.694597369953036,0.26666666666666683,0.559533790047041,0.75952294964152,9,16,0,1,0.09667447065048977,0.03496384773119953,0.1949625573588858,0.0043568637973891355,0.95,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.12589543820906612,0.2617595132034742,-0.21181935569597915,0.7804113344198226
51,1.5,low,True,2.094328139093346,0.16666666666666685,0.7194390638631607,0.8391689732361476,10,15,0,1,0.10989393181669888,0.032426271785811804,0.21530989331350434,0.0025518580470921355,0.95,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.044574425949199796,0.12989196516842597,-0.33114122671689983,0.6638830987952332
